dataset,metric,block_size,max_distance,dpm_file_name,score,execution_time
moebius,normalized_sum_of_squared_differences,7,60,disp_normalized_sum_of_squared_differences_moebius_7_60.png,1.4711028945680698,5.4816
moebius,normalized_sum_of_squared_differences,7,64,disp_normalized_sum_of_squared_differences_moebius_7_64.png,1.3283558760030865,6.0742
moebius,normalized_sum_of_squared_differences,7,68,disp_normalized_sum_of_squared_differences_moebius_7_68.png,1.1898745218735844,6.1378
moebius,normalized_sum_of_squared_differences,7,72,disp_normalized_sum_of_squared_differences_moebius_7_72.png,1.1627473263479187,6.425
moebius,normalized_sum_of_squared_differences,7,76,disp_normalized_sum_of_squared_differences_moebius_7_76.png,1.1602529061373927,6.6252
moebius,normalized_sum_of_squared_differences,9,40,disp_normalized_sum_of_squared_differences_moebius_9_40.png,2.454789591275167,5.5121
moebius,normalized_sum_of_squared_differences,9,44,disp_normalized_sum_of_squared_differences_moebius_9_44.png,2.1654525221598444,5.8889
moebius,normalized_sum_of_squared_differences,9,48,disp_normalized_sum_of_squared_differences_moebius_9_48.png,1.9178414498289154,6.2055
moebius,normalized_sum_of_squared_differences,9,52,disp_normalized_sum_of_squared_differences_moebius_9_52.png,1.7542326497167238,6.329
moebius,normalized_sum_of_squared_differences,9,56,disp_normalized_sum_of_squared_differences_moebius_9_56.png,1.6075762900588852,6.5777
moebius,normalized_sum_of_squared_differences,9,60,disp_normalized_sum_of_squared_differences_moebius_9_60.png,1.4348563351602084,6.6727
moebius,normalized_sum_of_squared_differences,9,64,disp_normalized_sum_of_squared_differences_moebius_9_64.png,1.279031167979197,7.2523
moebius,normalized_sum_of_squared_differences,9,68,disp_normalized_sum_of_squared_differences_moebius_9_68.png,1.153150697829007,7.8902
moebius,normalized_sum_of_squared_differences,9,72,disp_normalized_sum_of_squared_differences_moebius_9_72.png,1.1335416710710424,8.4594
moebius,normalized_sum_of_squared_differences,9,76,disp_normalized_sum_of_squared_differences_moebius_9_76.png,1.1293392214488538,8.1457
moebius,normalized_sum_of_squared_differences,11,40,disp_normalized_sum_of_squared_differences_moebius_11_40.png,2.4514043313233307,5.913
moebius,normalized_sum_of_squared_differences,11,44,disp_normalized_sum_of_squared_differences_moebius_11_44.png,2.153031237753487,6.2739
moebius,normalized_sum_of_squared_differences,11,48,disp_normalized_sum_of_squared_differences_moebius_11_48.png,1.901529921124546,6.7148
moebius,normalized_sum_of_squared_differences,11,52,disp_normalized_sum_of_squared_differences_moebius_11_52.png,1.7273483202833693,9.2762
moebius,normalized_sum_of_squared_differences,11,56,disp_normalized_sum_of_squared_differences_moebius_11_56.png,1.5760890490545723,10.8629
moebius,normalized_sum_of_squared_differences,11,60,disp_normalized_sum_of_squared_differences_moebius_11_60.png,1.4018913851536063,11.7586
moebius,normalized_sum_of_squared_differences,11,64,disp_normalized_sum_of_squared_differences_moebius_11_64.png,1.2367452390264686,12.5354
moebius,normalized_sum_of_squared_differences,11,68,disp_normalized_sum_of_squared_differences_moebius_11_68.png,1.1280786918824848,12.1219
moebius,normalized_sum_of_squared_differences,11,72,disp_normalized_sum_of_squared_differences_moebius_11_72.png,1.114690344084707,12.7275
moebius,normalized_sum_of_squared_differences,11,76,disp_normalized_sum_of_squared_differences_moebius_11_76.png,1.112546262673214,12.6941
moebius,normalized_sum_of_squared_differences,13,40,disp_normalized_sum_of_squared_differences_moebius_13_40.png,2.446857804753152,10.3432
moebius,normalized_sum_of_squared_differences,13,44,disp_normalized_sum_of_squared_differences_moebius_13_44.png,2.140412148165899,12.5876
moebius,normalized_sum_of_squared_differences,13,48,disp_normalized_sum_of_squared_differences_moebius_13_48.png,1.8903968886815894,11.4578
moebius,normalized_sum_of_squared_differences,13,52,disp_normalized_sum_of_squared_differences_moebius_13_52.png,1.6992415754649168,12.5018
moebius,normalized_sum_of_squared_differences,13,56,disp_normalized_sum_of_squared_differences_moebius_13_56.png,1.5491122363958907,12.8689
moebius,normalized_sum_of_squared_differences,13,60,disp_normalized_sum_of_squared_differences_moebius_13_60.png,1.3728386997853077,12.8228
moebius,normalized_sum_of_squared_differences,13,64,disp_normalized_sum_of_squared_differences_moebius_13_64.png,1.2032483320964,10.7203
moebius,normalized_sum_of_squared_differences,13,68,disp_normalized_sum_of_squared_differences_moebius_13_68.png,1.1044299671615372,10.1361
moebius,normalized_sum_of_squared_differences,13,72,disp_normalized_sum_of_squared_differences_moebius_13_72.png,1.093878649782845,10.7022
moebius,normalized_sum_of_squared_differences,13,76,disp_normalized_sum_of_squared_differences_moebius_13_76.png,1.09353060554951,10.8414
moebius,sum_of_absolute_differences,3,40,disp_sum_of_absolute_differences_moebius_3_40.png,15270336.0,1.2269
moebius,sum_of_absolute_differences,3,44,disp_sum_of_absolute_differences_moebius_3_44.png,14912969.0,1.2682
moebius,sum_of_absolute_differences,3,48,disp_sum_of_absolute_differences_moebius_3_48.png,14585063.0,1.3933
moebius,sum_of_absolute_differences,3,52,disp_sum_of_absolute_differences_moebius_3_52.png,14320958.0,1.3103
moebius,sum_of_absolute_differences,3,56,disp_sum_of_absolute_differences_moebius_3_56.png,14054492.0,1.3503
moebius,sum_of_absolute_differences,3,60,disp_sum_of_absolute_differences_moebius_3_60.png,13700822.0,1.4105
moebius,sum_of_absolute_differences,3,64,disp_sum_of_absolute_differences_moebius_3_64.png,13373727.0,1.4262
moebius,sum_of_absolute_differences,3,68,disp_sum_of_absolute_differences_moebius_3_68.png,13072618.0,1.4579
moebius,sum_of_absolute_differences,3,72,disp_sum_of_absolute_differences_moebius_3_72.png,12792044.0,1.6063
moebius,sum_of_absolute_differences,3,76,disp_sum_of_absolute_differences_moebius_3_76.png,12546450.0,1.6141
moebius,sum_of_absolute_differences,5,40,disp_sum_of_absolute_differences_moebius_5_40.png,15314141.0,1.3567
moebius,sum_of_absolute_differences,5,44,disp_sum_of_absolute_differences_moebius_5_44.png,14952635.0,1.439
moebius,sum_of_absolute_differences,5,48,disp_sum_of_absolute_differences_moebius_5_48.png,14600988.0,1.5052
moebius,sum_of_absolute_differences,5,52,disp_sum_of_absolute_differences_moebius_5_52.png,14321797.0,1.4562
moebius,sum_of_absolute_differences,5,56,disp_sum_of_absolute_differences_moebius_5_56.png,14036769.0,1.6232
moebius,sum_of_absolute_differences,5,60,disp_sum_of_absolute_differences_moebius_5_60.png,13674032.0,1.5764
moebius,sum_of_absolute_differences,5,64,disp_sum_of_absolute_differences_moebius_5_64.png,13332969.0,1.5912
moebius,sum_of_absolute_differences,5,68,disp_sum_of_absolute_differences_moebius_5_68.png,13012728.0,1.5833
moebius,sum_of_absolute_differences,5,72,disp_sum_of_absolute_differences_moebius_5_72.png,12695230.0,1.5757
moebius,sum_of_absolute_differences,5,76,disp_sum_of_absolute_differences_moebius_5_76.png,12431308.0,1.5617
moebius,sum_of_absolute_differences,7,40,disp_sum_of_absolute_differences_moebius_7_40.png,15339766.0,1.351
moebius,sum_of_absolute_differences,7,44,disp_sum_of_absolute_differences_moebius_7_44.png,14968842.0,1.4561
moebius,sum_of_absolute_differences,7,48,disp_sum_of_absolute_differences_moebius_7_48.png,14601145.0,1.4559
moebius,sum_of_absolute_differences,7,52,disp_sum_of_absolute_differences_moebius_7_52.png,14320666.0,1.4785
moebius,sum_of_absolute_differences,7,56,disp_sum_of_absolute_differences_moebius_7_56.png,14025196.0,1.5229
moebius,sum_of_absolute_differences,7,60,disp_sum_of_absolute_differences_moebius_7_60.png,13654361.0,1.6112
moebius,sum_of_absolute_differences,7,64,disp_sum_of_absolute_differences_moebius_7_64.png,13299626.0,1.6058
moebius,sum_of_absolute_differences,7,68,disp_sum_of_absolute_differences_moebius_7_68.png,12961606.0,1.6852
moebius,sum_of_absolute_differences,7,72,disp_sum_of_absolute_differences_moebius_7_72.png,12639413.0,1.7263
moebius,sum_of_absolute_differences,7,76,disp_sum_of_absolute_differences_moebius_7_76.png,12366154.0,1.6498
moebius,sum_of_absolute_differences,9,40,disp_sum_of_absolute_differences_moebius_9_40.png,15356691.0,1.3763
moebius,sum_of_absolute_differences,9,44,disp_sum_of_absolute_differences_moebius_9_44.png,14977861.0,1.42
moebius,sum_of_absolute_differences,9,48,disp_sum_of_absolute_differences_moebius_9_48.png,14599072.0,1.4699
moebius,sum_of_absolute_differences,9,52,disp_sum_of_absolute_differences_moebius_9_52.png,14321788.0,1.5936
moebius,sum_of_absolute_differences,9,56,disp_sum_of_absolute_differences_moebius_9_56.png,14028220.0,1.7144
moebius,sum_of_absolute_differences,9,60,disp_sum_of_absolute_differences_moebius_9_60.png,13637517.0,1.834
moebius,sum_of_absolute_differences,9,64,disp_sum_of_absolute_differences_moebius_9_64.png,13280923.0,1.8
moebius,sum_of_absolute_differences,9,68,disp_sum_of_absolute_differences_moebius_9_68.png,12936661.0,1.7168
moebius,sum_of_absolute_differences,9,72,disp_sum_of_absolute_differences_moebius_9_72.png,12613227.0,1.742
moebius,sum_of_absolute_differences,9,76,disp_sum_of_absolute_differences_moebius_9_76.png,12340125.0,1.8109
moebius,sum_of_absolute_differences,11,40,disp_sum_of_absolute_differences_moebius_11_40.png,15362745.0,1.5172
moebius,sum_of_absolute_differences,11,44,disp_sum_of_absolute_differences_moebius_11_44.png,14981322.0,1.6312
moebius,sum_of_absolute_differences,11,48,disp_sum_of_absolute_differences_moebius_11_48.png,14591533.0,1.6036
moebius,sum_of_absolute_differences,11,52,disp_sum_of_absolute_differences_moebius_11_52.png,14313856.0,1.6525
moebius,sum_of_absolute_differences,11,56,disp_sum_of_absolute_differences_moebius_11_56.png,14009832.0,1.9559
moebius,sum_of_absolute_differences,11,60,disp_sum_of_absolute_differences_moebius_11_60.png,13606904.0,1.8463
moebius,sum_of_absolute_differences,11,64,disp_sum_of_absolute_differences_moebius_11_64.png,13252893.0,1.8881
moebius,sum_of_absolute_differences,11,68,disp_sum_of_absolute_differences_moebius_11_68.png,12904672.0,2.0558
moebius,sum_of_absolute_differences,11,72,disp_sum_of_absolute_differences_moebius_11_72.png,12583644.0,1.926
moebius,sum_of_absolute_differences,11,76,disp_sum_of_absolute_differences_moebius_11_76.png,12299870.0,1.9482
moebius,sum_of_absolute_differences,13,40,disp_sum_of_absolute_differences_moebius_13_40.png,15361377.0,1.6809
moebius,sum_of_absolute_differences,13,44,disp_sum_of_absolute_differences_moebius_13_44.png,14986819.0,1.7083
moebius,sum_of_absolute_differences,13,48,disp_sum_of_absolute_differences_moebius_13_48.png,14586697.0,1.8177
moebius,sum_of_absolute_differences,13,52,disp_sum_of_absolute_differences_moebius_13_52.png,14309205.0,2.0157
moebius,sum_of_absolute_differences,13,56,disp_sum_of_absolute_differences_moebius_13_56.png,13995273.0,1.8591
moebius,sum_of_absolute_differences,13,60,disp_sum_of_absolute_differences_moebius_13_60.png,13572603.0,2.0018
moebius,sum_of_absolute_differences,13,64,disp_sum_of_absolute_differences_moebius_13_64.png,13213130.0,2.0319
moebius,sum_of_absolute_differences,13,68,disp_sum_of_absolute_differences_moebius_13_68.png,12863463.0,2.0398
moebius,sum_of_absolute_differences,13,72,disp_sum_of_absolute_differences_moebius_13_72.png,12546589.0,2.1031
moebius,sum_of_absolute_differences,13,76,disp_sum_of_absolute_differences_moebius_13_76.png,12257816.0,2.254
moebius,structural_similarity_index,3,40,disp_structural_similarity_index_moebius_3_40.png,0.04832101820269645,1.8009
moebius,structural_similarity_index,3,44,disp_structural_similarity_index_moebius_3_44.png,0.01440962281749999,1.7682
moebius,structural_similarity_index,3,48,disp_structural_similarity_index_moebius_3_48.png,-0.015862333867713088,1.8546
moebius,structural_similarity_index,3,52,disp_structural_similarity_index_moebius_3_52.png,-0.04165545753847864,1.8488
moebius,structural_similarity_index,3,56,disp_structural_similarity_index_moebius_3_56.png,-0.06655029751484827,1.9391
moebius,structural_similarity_index,3,60,disp_structural_similarity_index_moebius_3_60.png,-0.09598922585790268,1.99
moebius,structural_similarity_index,3,64,disp_structural_similarity_index_moebius_3_64.png,-0.12328873915824465,2.0
moebius,structural_similarity_index,3,68,disp_structural_similarity_index_moebius_3_68.png,-0.15673495969295595,2.0731
moebius,structural_similarity_index,3,72,disp_structural_similarity_index_moebius_3_72.png,-0.1671489455838182,2.1082
moebius,structural_similarity_index,3,76,disp_structural_similarity_index_moebius_3_76.png,-0.1691095592976806,2.2109
moebius,structural_similarity_index,5,40,disp_structural_similarity_index_moebius_5_40.png,0.05509480766689867,2.2974
moebius,structural_similarity_index,5,44,disp_structural_similarity_index_moebius_5_44.png,0.019307280705678127,2.4999
moebius,structural_similarity_index,5,48,disp_structural_similarity_index_moebius_5_48.png,-0.014793674052335804,2.4909
moebius,structural_similarity_index,5,52,disp_structural_similarity_index_moebius_5_52.png,-0.041526138207238245,2.7595
moebius,structural_similarity_index,5,56,disp_structural_similarity_index_moebius_5_56.png,-0.06866717453245004,2.9533
moebius,structural_similarity_index,5,60,disp_structural_similarity_index_moebius_5_60.png,-0.10212348335252654,2.9825
moebius,structural_similarity_index,5,64,disp_structural_similarity_index_moebius_5_64.png,-0.1327987624247125,3.0213
moebius,structural_similarity_index,5,68,disp_structural_similarity_index_moebius_5_68.png,-0.16655671160814853,3.1206
moebius,structural_similarity_index,5,72,disp_structural_similarity_index_moebius_5_72.png,-0.17536412007643074,3.1329
moebius,structural_similarity_index,5,76,disp_structural_similarity_index_moebius_5_76.png,-0.17688429953020432,3.2947
moebius,structural_similarity_index,7,40,disp_structural_similarity_index_moebius_7_40.png,0.056935611557373186,2.9532
moebius,structural_similarity_index,7,44,disp_structural_similarity_index_moebius_7_44.png,0.01999657744904396,3.0731
moebius,structural_similarity_index,7,48,disp_structural_similarity_index_moebius_7_48.png,-0.016237629746092507,3.6399
moebius,structural_similarity_index,7,52,disp_structural_similarity_index_moebius_7_52.png,-0.044162166476558164,3.7842
moebius,structural_similarity_index,7,56,disp_structural_similarity_index_moebius_7_56.png,-0.07073555307216532,3.6929
moebius,structural_similarity_index,7,60,disp_structural_similarity_index_moebius_7_60.png,-0.10515517627457946,3.8142
moebius,structural_similarity_index,7,64,disp_structural_similarity_index_moebius_7_64.png,-0.13945305691303234,4.0472
moebius,structural_similarity_index,7,68,disp_structural_similarity_index_moebius_7_68.png,-0.1718534423689385,4.4021
moebius,structural_similarity_index,7,72,disp_structural_similarity_index_moebius_7_72.png,-0.1789318058127652,4.4224
moebius,structural_similarity_index,7,76,disp_structural_similarity_index_moebius_7_76.png,-0.1810101679001757,4.6323
moebius,structural_similarity_index,9,40,disp_structural_similarity_index_moebius_9_40.png,0.05837643561476507,4.3927
moebius,structural_similarity_index,9,44,disp_structural_similarity_index_moebius_9_44.png,0.01905115305856493,4.4644
moebius,structural_similarity_index,9,48,disp_structural_similarity_index_moebius_9_48.png,-0.01972082844661408,4.6597
moebius,structural_similarity_index,9,52,disp_structural_similarity_index_moebius_9_52.png,-0.047118701081099286,4.9111
moebius,structural_similarity_index,9,56,disp_structural_similarity_index_moebius_9_56.png,-0.07472557034937727,5.0372
moebius,structural_similarity_index,9,60,disp_structural_similarity_index_moebius_9_60.png,-0.1110859934100435,5.1411
moebius,structural_similarity_index,9,64,disp_structural_similarity_index_moebius_9_64.png,-0.14815946551670084,5.7585
moebius,structural_similarity_index,9,68,disp_structural_similarity_index_moebius_9_68.png,-0.17725896019753828,5.8402
moebius,structural_similarity_index,9,72,disp_structural_similarity_index_moebius_9_72.png,-0.18285490861823522,6.0783
moebius,structural_similarity_index,9,76,disp_structural_similarity_index_moebius_9_76.png,-0.18462160831864638,6.9358
moebius,structural_similarity_index,11,40,disp_structural_similarity_index_moebius_11_40.png,0.05840719049015545,5.8662
moebius,structural_similarity_index,11,44,disp_structural_similarity_index_moebius_11_44.png,0.016946956900396104,7.0332
moebius,structural_similarity_index,11,48,disp_structural_similarity_index_moebius_11_48.png,-0.022433918147727747,7.5594
moebius,structural_similarity_index,11,52,disp_structural_similarity_index_moebius_11_52.png,-0.05183010107382069,7.623
moebius,structural_similarity_index,11,56,disp_structural_similarity_index_moebius_11_56.png,-0.07956387853634318,8.2002
moebius,structural_similarity_index,11,60,disp_structural_similarity_index_moebius_11_60.png,-0.1175239209427461,8.7465
moebius,structural_similarity_index,11,64,disp_structural_similarity_index_moebius_11_64.png,-0.15583732512665127,9.6664
moebius,structural_similarity_index,11,68,disp_structural_similarity_index_moebius_11_68.png,-0.18149411353117442,9.3738
moebius,structural_similarity_index,11,72,disp_structural_similarity_index_moebius_11_72.png,-0.18589661629423584,10.5897
moebius,structural_similarity_index,11,76,disp_structural_similarity_index_moebius_11_76.png,-0.18697011569768363,11.1183
moebius,structural_similarity_index,13,40,disp_structural_similarity_index_moebius_13_40.png,0.05742841270754672,8.0779
moebius,structural_similarity_index,13,44,disp_structural_similarity_index_moebius_13_44.png,0.015318300241559262,8.6894
moebius,structural_similarity_index,13,48,disp_structural_similarity_index_moebius_13_48.png,-0.024432965986691563,8.6543
moebius,structural_similarity_index,13,52,disp_structural_similarity_index_moebius_13_52.png,-0.05669200110288009,8.903
moebius,structural_similarity_index,13,56,disp_structural_similarity_index_moebius_13_56.png,-0.08377066387800486,11.5682
moebius,structural_similarity_index,13,60,disp_structural_similarity_index_moebius_13_60.png,-0.12300081896137485,11.9952
moebius,structural_similarity_index,13,64,disp_structural_similarity_index_moebius_13_64.png,-0.16157362289690216,11.63
moebius,structural_similarity_index,13,68,disp_structural_similarity_index_moebius_13_68.png,-0.18408092824762612,10.5813
moebius,structural_similarity_index,13,72,disp_structural_similarity_index_moebius_13_72.png,-0.18772406226485724,10.6381
moebius,structural_similarity_index,13,76,disp_structural_similarity_index_moebius_13_76.png,-0.18817645064242927,11.1329
reindeer,normalized_cross_correlation,3,40,disp_normalized_cross_correlation_reindeer_3_40.png,0.2679602262462576,2.2542
reindeer,normalized_cross_correlation,3,44,disp_normalized_cross_correlation_reindeer_3_44.png,0.21824048686932537,2.3743
reindeer,normalized_cross_correlation,3,48,disp_normalized_cross_correlation_reindeer_3_48.png,0.1418589335253641,2.3243
reindeer,normalized_cross_correlation,3,52,disp_normalized_cross_correlation_reindeer_3_52.png,0.08976594084021569,2.4525
reindeer,normalized_cross_correlation,3,56,disp_normalized_cross_correlation_reindeer_3_56.png,0.006804272175948728,2.837
reindeer,normalized_cross_correlation,3,60,disp_normalized_cross_correlation_reindeer_3_60.png,-0.07666246143771133,2.6929
reindeer,normalized_cross_correlation,3,64,disp_normalized_cross_correlation_reindeer_3_64.png,-0.264512518615114,2.7167
reindeer,normalized_cross_correlation,3,68,disp_normalized_cross_correlation_reindeer_3_68.png,-0.32934364511252845,3.0147
reindeer,normalized_cross_correlation,3,72,disp_normalized_cross_correlation_reindeer_3_72.png,-0.32166548443764237,2.9891
reindeer,normalized_cross_correlation,3,76,disp_normalized_cross_correlation_reindeer_3_76.png,-0.3106266345847668,3.1624
reindeer,normalized_cross_correlation,5,40,disp_normalized_cross_correlation_reindeer_5_40.png,0.2996348625700852,2.694
reindeer,normalized_cross_correlation,5,44,disp_normalized_cross_correlation_reindeer_5_44.png,0.24483995433897035,2.7586
reindeer,normalized_cross_correlation,5,48,disp_normalized_cross_correlation_reindeer_5_48.png,0.16088083994497507,2.8034
reindeer,normalized_cross_correlation,5,52,disp_normalized_cross_correlation_reindeer_5_52.png,0.10826472147591212,3.0389
reindeer,normalized_cross_correlation,5,56,disp_normalized_cross_correlation_reindeer_5_56.png,0.015519041437019331,3.1206
reindeer,normalized_cross_correlation,5,60,disp_normalized_cross_correlation_reindeer_5_60.png,-0.09257981524212398,3.2208
reindeer,normalized_cross_correlation,5,64,disp_normalized_cross_correlation_reindeer_5_64.png,-0.2918754875807242,3.4029
reindeer,normalized_cross_correlation,5,68,disp_normalized_cross_correlation_reindeer_5_68.png,-0.35345539842173657,3.8488
reindeer,normalized_cross_correlation,5,72,disp_normalized_cross_correlation_reindeer_5_72.png,-0.349136022313,3.773
reindeer,normalized_cross_correlation,5,76,disp_normalized_cross_correlation_reindeer_5_76.png,-0.3417535285537509,4.0009
reindeer,normalized_cross_correlation,7,40,disp_normalized_cross_correlation_reindeer_7_40.png,0.3087358682089158,3.2567
reindeer,normalized_cross_correlation,7,44,disp_normalized_cross_correlation_reindeer_7_44.png,0.25534008591934604,3.4597
reindeer,normalized_cross_correlation,7,48,disp_normalized_cross_correlation_reindeer_7_48.png,0.174028343891749,3.5688
reindeer,normalized_cross_correlation,7,52,disp_normalized_cross_correlation_reindeer_7_52.png,0.12115045608514112,3.8748
reindeer,normalized_cross_correlation,7,56,disp_normalized_cross_correlation_reindeer_7_56.png,0.026545458071392795,3.9241
reindeer,normalized_cross_correlation,7,60,disp_normalized_cross_correlation_reindeer_7_60.png,-0.0948268786974338,4.1452
reindeer,normalized_cross_correlation,7,64,disp_normalized_cross_correlation_reindeer_7_64.png,-0.28188385323420556,4.2678
reindeer,normalized_cross_correlation,7,68,disp_normalized_cross_correlation_reindeer_7_68.png,-0.33429024409706354,4.7598
reindeer,normalized_cross_correlation,7,72,disp_normalized_cross_correlation_reindeer_7_72.png,-0.330957601435439,4.7078
reindeer,normalized_cross_correlation,7,76,disp_normalized_cross_correlation_reindeer_7_76.png,-0.3249763937129393,5.0091
reindeer,normalized_cross_correlation,9,40,disp_normalized_cross_correlation_reindeer_9_40.png,0.3119892939190289,3.9314
reindeer,normalized_cross_correlation,9,44,disp_normalized_cross_correlation_reindeer_9_44.png,0.25700277839253105,3.9996
reindeer,normalized_cross_correlation,9,48,disp_normalized_cross_correlation_reindeer_9_48.png,0.18277791838939245,4.3504
reindeer,normalized_cross_correlation,9,52,disp_normalized_cross_correlation_reindeer_9_52.png,0.12949205811148357,4.6987
reindeer,normalized_cross_correlation,9,56,disp_normalized_cross_correlation_reindeer_9_56.png,0.03250333418573856,5.2947
reindeer,normalized_cross_correlation,9,60,disp_normalized_cross_correlation_reindeer_9_60.png,-0.09560588383115007,5.4101
reindeer,normalized_cross_correlation,9,64,disp_normalized_cross_correlation_reindeer_9_64.png,-0.2678424296140338,5.5711
reindeer,normalized_cross_correlation,9,68,disp_normalized_cross_correlation_reindeer_9_68.png,-0.31323486774709475,5.8647
reindeer,normalized_cross_correlation,9,72,disp_normalized_cross_correlation_reindeer_9_72.png,-0.3110074464924133,6.3888
reindeer,normalized_cross_correlation,9,76,disp_normalized_cross_correlation_reindeer_9_76.png,-0.30583911145615617,6.6288
reindeer,normalized_cross_correlation,11,40,disp_normalized_cross_correlation_reindeer_11_40.png,0.3182259492877439,4.932
reindeer,normalized_cross_correlation,11,44,disp_normalized_cross_correlation_reindeer_11_44.png,0.2603688964149777,5.5311
reindeer,normalized_cross_correlation,11,48,disp_normalized_cross_correlation_reindeer_11_48.png,0.19255927666057962,5.7878
reindeer,normalized_cross_correlation,11,52,disp_normalized_cross_correlation_reindeer_11_52.png,0.1376320568611812,5.8349
reindeer,normalized_cross_correlation,11,56,disp_normalized_cross_correlation_reindeer_11_56.png,0.03968636482714334,6.4288
reindeer,normalized_cross_correlation,11,60,disp_normalized_cross_correlation_reindeer_11_60.png,-0.09467184249254205,6.6416
reindeer,normalized_cross_correlation,11,64,disp_normalized_cross_correlation_reindeer_11_64.png,-0.2506698467247756,7.136
reindeer,normalized_cross_correlation,11,68,disp_normalized_cross_correlation_reindeer_11_68.png,-0.29071928197112484,7.4877
reindeer,normalized_cross_correlation,11,72,disp_normalized_cross_correlation_reindeer_11_72.png,-0.28883665036608186,7.8181
reindeer,normalized_cross_correlation,11,76,disp_normalized_cross_correlation_reindeer_11_76.png,-0.2839336110028396,7.9519
reindeer,normalized_cross_correlation,13,40,disp_normalized_cross_correlation_reindeer_13_40.png,0.32283237382428454,5.924
reindeer,normalized_cross_correlation,13,44,disp_normalized_cross_correlation_reindeer_13_44.png,0.2651283685235988,6.3661
reindeer,normalized_cross_correlation,13,48,disp_normalized_cross_correlation_reindeer_13_48.png,0.20207153076072154,7.196
reindeer,normalized_cross_correlation,13,52,disp_normalized_cross_correlation_reindeer_13_52.png,0.1461777470087753,7.658
reindeer,normalized_cross_correlation,13,56,disp_normalized_cross_correlation_reindeer_13_56.png,0.04738955903582494,8.2664
reindeer,normalized_cross_correlation,13,60,disp_normalized_cross_correlation_reindeer_13_60.png,-0.09306560305203293,8.6325
reindeer,normalized_cross_correlation,13,64,disp_normalized_cross_correlation_reindeer_13_64.png,-0.23553509666145578,8.722
reindeer,normalized_cross_correlation,13,68,disp_normalized_cross_correlation_reindeer_13_68.png,-0.2716874413111264,9.0654
reindeer,normalized_cross_correlation,13,72,disp_normalized_cross_correlation_reindeer_13_72.png,-0.2694325448351252,9.2559
reindeer,normalized_cross_correlation,13,76,disp_normalized_cross_correlation_reindeer_13_76.png,-0.264960182795214,10.1842
reindeer,sum_of_squared_differences,3,40,disp_sum_of_squared_differences_reindeer_3_40.png,2445183248.0,1.4002
reindeer,sum_of_squared_differences,3,44,disp_sum_of_squared_differences_reindeer_3_44.png,2363006196.0,1.3861
reindeer,sum_of_squared_differences,3,48,disp_sum_of_squared_differences_reindeer_3_48.png,2263927879.0,1.3384
reindeer,sum_of_squared_differences,3,52,disp_sum_of_squared_differences_reindeer_3_52.png,2181811485.0,1.3314
reindeer,sum_of_squared_differences,3,56,disp_sum_of_squared_differences_reindeer_3_56.png,2076236346.0,1.3785
reindeer,sum_of_squared_differences,3,60,disp_sum_of_squared_differences_reindeer_3_60.png,1991376462.0,1.5199
reindeer,sum_of_squared_differences,3,64,disp_sum_of_squared_differences_reindeer_3_64.png,1905721939.0,1.5163
reindeer,sum_of_squared_differences,3,68,disp_sum_of_squared_differences_reindeer_3_68.png,1865933261.0,1.4341
reindeer,sum_of_squared_differences,3,72,disp_sum_of_squared_differences_reindeer_3_72.png,1851621789.0,1.4142
reindeer,sum_of_squared_differences,3,76,disp_sum_of_squared_differences_reindeer_3_76.png,1841547646.0,1.4403
reindeer,sum_of_squared_differences,5,40,disp_sum_of_squared_differences_reindeer_5_40.png,2428772357.0,1.3432
reindeer,sum_of_squared_differences,5,44,disp_sum_of_squared_differences_reindeer_5_44.png,2343089669.0,1.3086
reindeer,sum_of_squared_differences,5,48,disp_sum_of_squared_differences_reindeer_5_48.png,2238180243.0,1.3086
reindeer,sum_of_squared_differences,5,52,disp_sum_of_squared_differences_reindeer_5_52.png,2155280865.0,1.3298
reindeer,sum_of_squared_differences,5,56,disp_sum_of_squared_differences_reindeer_5_56.png,2048808967.0,1.3634
reindeer,sum_of_squared_differences,5,60,disp_sum_of_squared_differences_reindeer_5_60.png,1964730779.0,1.4742
reindeer,sum_of_squared_differences,5,64,disp_sum_of_squared_differences_reindeer_5_64.png,1881985985.0,1.4748
reindeer,sum_of_squared_differences,5,68,disp_sum_of_squared_differences_reindeer_5_68.png,1845400905.0,1.7266
reindeer,sum_of_squared_differences,5,72,disp_sum_of_squared_differences_reindeer_5_72.png,1834222429.0,1.6879
reindeer,sum_of_squared_differences,5,76,disp_sum_of_squared_differences_reindeer_5_76.png,1826174572.0,1.6087
reindeer,sum_of_squared_differences,7,40,disp_sum_of_squared_differences_reindeer_7_40.png,2414918058.0,1.3487
reindeer,sum_of_squared_differences,7,44,disp_sum_of_squared_differences_reindeer_7_44.png,2325827981.0,1.3834
reindeer,sum_of_squared_differences,7,48,disp_sum_of_squared_differences_reindeer_7_48.png,2220954891.0,1.4018
reindeer,sum_of_squared_differences,7,52,disp_sum_of_squared_differences_reindeer_7_52.png,2137041571.0,1.4542
reindeer,sum_of_squared_differences,7,56,disp_sum_of_squared_differences_reindeer_7_56.png,2027857856.0,1.4295
reindeer,sum_of_squared_differences,7,60,disp_sum_of_squared_differences_reindeer_7_60.png,1944498523.0,1.4972
reindeer,sum_of_squared_differences,7,64,disp_sum_of_squared_differences_reindeer_7_64.png,1862229303.0,1.5892
